symbol,pal_va,usa_va,type,source_file,match_method,confidence,status,notes,source_path,source_line
_start,0x00100008,0x00100008,func,crt0.s,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,/usr/local/sce/ee/lib/crt0.s,32
_exit,0x001000B8,0x0013C538,func,,fuzzy,0.95,candidate,fuzzy; sz_diff=0; src=extracted,,
RFU000_FullReset,0x00100100,0x00100100,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,33
ResetEE,0x00100110,0x00100110,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,34
SetGsCrt,0x00100120,0x00100120,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,35
RFU003,0x00100130,0x00100130,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,36
Exit,0x00100140,0x00100140,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,37
RFU005,0x00100150,0x00100150,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,38
LoadExecPS2,0x00100160,0x00100160,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,39
ExecPS2,0x00100170,0x00100170,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,40
RFU008,0x00100180,0x00100180,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,41
RFU009,0x00100190,0x00100190,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,42
AddSbusIntcHandler,0x001001A0,0x001001A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,43
RemoveSbusIntcHandler,0x001001B0,0x001001B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,44
Interrupt2Iop,0x001001C0,0x001001C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,45
SetVTLBRefillHandler,0x001001D0,0x001001D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,46
SetVCommonHandler,0x001001E0,0x001001E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,47
SetVInterruptHandler,0x001001F0,0x001001F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,48
AddIntcHandler,0x00100200,0x00100200,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,51
AddIntcHandler2,0x00100210,0x00100200,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,51
RemoveIntcHandler,0x00100220,0x00100220,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,53
AddDmacHandler,0x00100230,0x00100230,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,54
AddDmacHandler2,0x00100240,0x00100230,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,54
RemoveDmacHandler,0x00100250,0x00100250,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,56
_EnableIntc,0x00100260,0x00100260,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,57
_DisableIntc,0x00100270,0x00100270,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,58
_EnableDmac,0x00100280,0x00100280,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,59
_DisableDmac,0x00100290,0x00100290,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,60
SetAlarm,0x001002A0,0x001002A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,61
ReleaseAlarm,0x001002B0,0x001002B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,62
_iEnableIntc,0x001002C0,0x001002C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,63
_iDisableIntc,0x001002D0,0x001002D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,64
_iEnableDmac,0x001002E0,0x001002E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,65
_iDisableDmac,0x001002F0,0x001002F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,66
iSetAlarm,0x00100300,0x00100300,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,67
iReleaseAlarm,0x00100310,0x00100310,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,68
CreateThread,0x00100320,0x00100320,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,71
DeleteThread,0x00100330,0x00100330,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,72
StartThread,0x00100340,0x00100340,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,73
ExitThread,0x00100350,0x00100350,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,74
ExitDeleteThread,0x00100360,0x00100360,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,75
TerminateThread,0x00100370,0x00100370,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,76
iTerminateThread,0x00100380,0x00100380,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,77
DisableDispatchThread,0x00100390,0x00100390,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,78
EnableDispatchThread,0x001003A0,0x001003A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,79
ChangeThreadPriority,0x001003B0,0x001003B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,80
iChangeThreadPriority,0x001003C0,0x001003C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,81
RotateThreadReadyQueue,0x001003D0,0x001003D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,82
_iRotateThreadReadyQueue,0x001003E0,0x001003E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,83
ReleaseWaitThread,0x001003F0,0x001003F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,84
iReleaseWaitThread,0x00100400,0x00100400,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,85
GetThreadId,0x00100410,0x00100410,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,86
ReferThreadStatus,0x00100420,0x00100420,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,89
iReferThreadStatus,0x00100430,0x00100430,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,90
SleepThread,0x00100440,0x00100440,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,91
WakeupThread,0x00100450,0x00100450,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,92
_iWakeupThread,0x00100460,0x00100460,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,93
CancelWakeupThread,0x00100470,0x00100470,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,94
iCancelWakeupThread,0x00100480,0x00100480,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,95
SuspendThread,0x00100490,0x00100490,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,96
_iSuspendThread,0x001004A0,0x001004A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,97
ResumeThread,0x001004B0,0x001004B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,98
iResumeThread,0x001004C0,0x001004C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,99
JoinThread,0x001004D0,0x001004D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,100
RFU060,0x001004E0,0x001004E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,101
RFU061,0x001004F0,0x001004F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,102
EndOfHeap,0x00100500,0x00100500,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,103
RFU063,0x00100510,0x00100510,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,104
CreateSema,0x00100520,0x00100520,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,107
DeleteSema,0x00100530,0x00100530,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,108
SignalSema,0x00100540,0x00100540,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,109
iSignalSema,0x00100550,0x00100550,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,110
WaitSema,0x00100560,0x00100560,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,111
PollSema,0x00100570,0x00100570,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,112
iPollSema,0x00100580,0x00100580,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,113
ReferSemaStatus,0x00100590,0x00100590,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,114
iReferSemaStatus,0x001005A0,0x001005A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,115
RFU073,0x001005B0,0x001005B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,116
SetOsdConfigParam,0x001005C0,0x001005C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,117
GetOsdConfigParam,0x001005D0,0x001005D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,118
GetGsHParam,0x001005E0,0x001005E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,119
GetGsVParam,0x001005F0,0x001005F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,120
SetGsHParam,0x00100600,0x00100600,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,121
SetGsVParam,0x00100610,0x00100610,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,122
RFU080_CreateEventFlag,0x00100620,0x00100620,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,126
RFU081_DeleteEventFlag,0x00100630,0x00100630,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,127
RFU082_SetEventFlag,0x00100640,0x00100640,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,128
RFU083_iSetEventFlag,0x00100650,0x00100650,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,129
RFU084_ClearEventFlag,0x00100660,0x00100660,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,130
RFU085_iClearEventFlag,0x00100670,0x00100670,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,131
RFU086_WaitEvnetFlag,0x00100680,0x00100680,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,132
RFU087_PollEvnetFlag,0x00100690,0x00100690,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,133
RFU088_iPollEvnetFlag,0x001006A0,0x001006A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,134
RFU089_ReferEventFlagStatus,0x001006B0,0x001006B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,135
RFU090_iReferEventFlagStatus,0x001006C0,0x001006C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,136
RFU091,0x001006D0,0x001006D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,137
EnableIntcHandler,0x001006E0,0x001006E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,138
iEnableIntcHandler,0x001006F0,0x001006F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,139
DisableIntcHandler,0x00100700,0x00100700,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,140
iDisableIntcHandler,0x00100710,0x00100710,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,141
EnableDmacHandler,0x00100720,0x00100720,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,142
iEnableDmacHandler,0x00100730,0x00100730,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,143
DisableDmacHandler,0x00100740,0x00100740,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,144
iDisableDmacHandler,0x00100750,0x00100750,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,145
KSeg0,0x00100760,0x00100760,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,148
EnableCache,0x00100770,0x00100770,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,149
DisableCache,0x00100780,0x00100780,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,150
GetCop0,0x00100790,0x00100790,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,151
FlushCache,0x001007A0,0x001007A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,152
CpuConfig,0x001007B0,0x001007B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,154
iGetCop0,0x001007C0,0x001007C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,155
iFlushCache,0x001007D0,0x001007D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,156
iCpuConfig,0x001007E0,0x001007E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,158
sceSifStopDma,0x001007F0,0x001007F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,159
SetCPUTimerHandler,0x00100800,0x00100800,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,160
SetCPUTimer,0x00100810,0x00100810,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,161
SetOsdConfigParam2,0x00100820,0x00100820,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,162
GetOsdConfigParam2,0x00100830,0x00100830,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,163
GsGetIMR,0x00100840,0x00100840,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,166
iGsGetIMR,0x00100850,0x00100850,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,167
GsPutIMR,0x00100860,0x00100860,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,168
iGsPutIMR,0x00100870,0x00100870,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,169
SetPgifHandler,0x00100880,0x00100880,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,170
SetVSyncFlag,0x00100890,0x00100890,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,171
RFU116,0x001008A0,0x001008A0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,172
_print,0x001008B0,0x001008B0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,173
sceSifDmaStat,0x001008C0,0x001008C0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,174
isceSifDmaStat,0x001008D0,0x001008D0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,175
sceSifSetDma,0x001008E0,0x001008E0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,176
isceSifSetDma,0x001008F0,0x001008F0,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,177
sceSifSetDChain,0x00100900,0x00100900,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,178
isceSifSetDChain,0x00100910,0x00100910,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,179
sceSifSetReg,0x00100920,0x00100920,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,180
sceSifGetReg,0x00100930,0x00100930,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,181
ExecOSD,0x00100940,0x00100940,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,182
Deci2Call,0x00100950,0x00100950,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,183
PSMode,0x00100960,0x00100960,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,184
MachineType,0x00100970,0x00100970,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,185
GetMemorySize,0x00100980,0x00100980,func,klib.s,raw_sha1,1.00,verified,exact; src=prologue,klib.s,186
_InitSys,0x001009E0,0x001009E0,func,,raw_sha1,1.00,verified,exact; src=prologue,,
DisableIntc,0x00100A08,0x00100A08,func,,raw_sha1,1.00,verified,exact; src=prologue,,
EnableIntc,0x00100A70,0x00100A70,func,,raw_sha1,1.00,verified,exact; src=prologue,,
DisableDmac,0x00100AD8,0x00100AD8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
EnableDmac,0x00100B40,0x00100B40,func,,raw_sha1,1.00,verified,exact; src=prologue,,
iEnableIntc,0x00100BA8,0x00100BA8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
iDisableIntc,0x00100BC8,0x00100BC8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
iEnableDmac,0x00100BE8,0x00100BE8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
iDisableDmac,0x00100C08,0x00100C08,func,,raw_sha1,1.00,verified,exact; src=prologue,,
InitAlarm,0x00100C90,0x00100C90,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
InitThread,0x00100E40,0x00100E40,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
iWakeupThread,0x00100F18,0x00100F18,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
iRotateThreadReadyQueue,0x00100FB0,0x00100FB0,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
iSuspendThread,0x00101030,0x00101030,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
_printf,0x001013E0,0x001013E0,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
kprintf,0x001019A8,0x001019A8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
scePrintf,0x001019E0,0x001019E0,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
DIntr,0x00101A40,0x001079DC,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
EIntr,0x00101A88,0x00100BA8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
sceDeci2Open,0x00101AA0,0x001BA668,func,,fuzzy,0.93,candidate,fuzzy; sz_diff=4; src=extracted,,
sceDeci2Close,0x00101AE8,0x00101AE8,func,,raw_sha1,1.00,verified,exact; src=prologue,,
sceDeci2ReqSend,0x00101B10,0x001D0F68,func,,fuzzy,0.98,candidate,fuzzy; sz_diff=4; src=extracted,,
sceDeci2Poll,0x00101B40,0x00101B40,func,,raw_sha1,1.00,verified,exact; src=prologue,,
sceDeci2ExRecv,0x00101B68,0x00101B68,func,,raw_sha1,1.00,verified,exact; src=prologue,,
sceDeci2ExSend,0x00101BA0,0x00101BA0,func,,raw_sha1,1.00,verified,exact; src=prologue,,
sceDeci2ExReqSend,0x00101BD8,0x001D0F68,func,,fuzzy,0.98,candidate,fuzzy; sz_diff=4; src=extracted,,
sceDeci2ExLock,0x00101C08,0x00101C08,func,,raw_sha1,1.00,verified,exact; src=prologue,,
sceDeci2ExUnLock,0x00101C30,0x00101C30,func,,raw_sha1,1.00,verified,exact; src=prologue,,
kputs,0x00101C58,0x00101C58,func,,raw_sha1,1.00,verified,exact; src=prologue,,
Main,0x00101C80,0x00101C80,func,main.c,same_va,0.85,verified,same VA; USA size=388; src=prologue,/backup/ico/20020116MasterVer1.00EU/ico2/common/src/main.c,1031
main,0x001023E0,0x00101720,func,,fuzzy,0.76,candidate,fuzzy; sz_diff=12; src=extracted,,
Emergency_DestroyAllThread,0x00102540,0x00100108,func,,raw_sha1,1.00,verified,exact; src=prologue,,
movie_abort_check,0x001025E0,0x001025E0,func,,same_va,0.85,verified,same VA; USA size=8; src=extracted,,
demoEnd,0x00102620,0x00101AE8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
sampleModeNoContTimeOutMain,0x00102648,0x00101030,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
sampleModeDemoEnd,0x00102788,0x00107DD8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
sampleModeDemoEndTimeOut,0x001027C0,0x00100BA8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
sampleModeStageInit,0x001027F8,0x00101720,func,,fuzzy,0.79,candidate,fuzzy; sz_diff=20; src=extracted,,
sampleModeExec,0x00102868,0x00163B40,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
EntryDelayFree,0x001028F8,0x00106660,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
InitDelayFree,0x00102988,,func,,unmatched,0.00,unmatched,no match; PAL size=716; src=extracted,,
ExecDelayFree,0x00102A20,,func,,unmatched,0.00,unmatched,no match; PAL size=564; src=extracted,,
GetRootQuaternionByDObj,0x00102B30,0x0010184C,func,,fuzzy,0.64,candidate,fuzzy; sz_diff=48; src=extracted,,
UpdateRootMatrixByDObj,0x00102B68,,func,,unmatched,0.00,unmatched,no match; PAL size=236; src=extracted,,
GetRootQuaternion,0x00102BF0,0x001685E0,func,,fuzzy,0.88,candidate,fuzzy; sz_diff=4; src=extracted,,
UpdateRootMatrix,0x00102BF8,0x001685E0,func,,fuzzy,0.90,candidate,fuzzy; sz_diff=12; src=extracted,,
SetRootBaseQuaternion,0x00102C00,0x0016A158,func,,fuzzy,0.90,candidate,fuzzy; sz_diff=0; src=extracted,,
SetRootQuaternion,0x00102C10,0x00102C10,func,,same_va,0.85,verified,same VA; USA size=456; src=extracted,,
SetRootMatrixWithTransOffsetByDObj,0x00102C90,,func,,unmatched,0.00,unmatched,no match; PAL size=408; src=extracted,,
SetRootMatrixWithTransOffset,0x00102D10,0x0010184C,func,,fuzzy,0.59,candidate,fuzzy; sz_diff=60; src=extracted,,
GetRootMatrixRotOffsetByDObj,0x00102D18,0x0010184C,func,,fuzzy,0.55,candidate,fuzzy; sz_diff=68; src=extracted,,
GetRootMatrixRotOffset,0x00102D58,0x00163B40,func,,fuzzy,0.55,candidate,fuzzy; sz_diff=0; src=extracted,,
SetRootMatrixRotOffsetByDObj,0x00102D60,0x00163B40,func,,fuzzy,0.52,candidate,fuzzy; sz_diff=8; src=extracted,,
SetRootMatrixRotOffset,0x00102DD8,0x00102DD8,func,,same_va,0.85,verified,same VA; USA size=8; src=extracted,,
SetDirectRootPositionNoFittingWithNodePoint,0x00102DE0,0x00102DE0,func,,same_va,0.85,verified,same VA; USA size=40; src=extracted,,
SetDirectRootPositionWithNodePoint,0x00102FB0,0x001D0F68,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
LocalizeGeometry,0x00102FD8,0x001010EC,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
GetGlobalDirectionOrient,0x00103170,,func,,unmatched,0.00,unmatched,no match; PAL size=908; src=extracted,,
GlobalizeGeometry,0x001031E8,,func,,unmatched,0.00,unmatched,no match; PAL size=788; src=extracted,,
GetRootVelocity,0x001032E0,,func,,unmatched,0.00,unmatched,no match; PAL size=540; src=extracted,,
GetInitialInverseMatrixByDObj,0x001032F0,0x001032A8,func,,op_seq_hash,0.95,verified,struct match; sz_diff=0; src=prologue,,
GetInitialInverseMatrix,0x001033B0,0x0010184C,func,,fuzzy,0.98,candidate,fuzzy; sz_diff=8; src=extracted,,
GetInitialSkeltonMatrixByDObj,0x00103478,0x001BC130,func,,fuzzy,0.75,candidate,fuzzy; sz_diff=12; src=extracted,,
MakeCharGObjList,0x00103540,,func,,unmatched,0.00,unmatched,no match; PAL size=1496; src=extracted,,
cylinderCollisionCheck,0x00103688,,func,,unmatched,0.00,unmatched,no match; PAL size=1168; src=extracted,,
LocalizeDirectionOrient,0x00103CA0,0x0013FC00,func,,fuzzy,0.75,candidate,fuzzy; sz_diff=12; src=extracted,,
GetCylinderCollision,0x00103D18,0x001BC130,func,,fuzzy,0.87,candidate,fuzzy; sz_diff=8; src=extracted,,
GetCylinderCollisionWithExceptOwnCollision,0x00103E18,0x0010184C,func,,fuzzy,0.88,candidate,fuzzy; sz_diff=36; src=extracted,,
CylinderCollision,0x00103F20,0x001009E0,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
CylinderCollisionWithControlDynamics,0x001040D0,0x00102644,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
GetRootMatrixByDObj,0x00104290,0x0010184C,func,,fuzzy,0.64,candidate,fuzzy; sz_diff=60; src=extracted,,
GetRootMatrix,0x00104310,0x0013FD78,func,,fuzzy,0.58,candidate,fuzzy; sz_diff=4; src=extracted,,
GetRootPositionByDObj,0x00104390,0x00100BA8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
SetDirectRootPosition,0x00104410,0x00133608,func,,fuzzy,0.63,candidate,fuzzy; sz_diff=4; src=extracted,,
SetDirectRootPositionNoFitting,0x00104530,0x001684E8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
SetRootPosition,0x00104648,0x001D0F68,func,,fuzzy,0.95,candidate,fuzzy; sz_diff=0; src=extracted,,
GetRootPosition,0x001046D8,0x00100108,func,,raw_sha1,1.00,verified,exact; src=prologue,,
GetRootOrient,0x00104760,0x001D0F68,func,,fuzzy,0.92,candidate,fuzzy; sz_diff=8; src=extracted,,
LimitExistGeometry,0x00104808,0x0016A158,func,,fuzzy,0.90,candidate,fuzzy; sz_diff=0; src=extracted,,
GetRootMatrixTransOffsetByDObj,0x00104868,0x00133608,func,,fuzzy,0.82,candidate,fuzzy; sz_diff=8; src=extracted,,
GetRootMatrixTransOffset,0x001048C0,0x00260BA0,func,,fuzzy,0.95,candidate,fuzzy; sz_diff=0; src=extracted,,
GetRootMotionOrient,0x00104918,0x001685E0,func,,fuzzy,0.93,candidate,fuzzy; sz_diff=4; src=extracted,,
GetRootMotionMatrix,0x001049E8,0x00101AE8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
GetProjectionPosOfPlane,0x00104A98,0x00133608,func,,fuzzy,0.70,candidate,fuzzy; sz_diff=12; src=extracted,,
GetProjectionOfPlane,0x00104B10,0x001009E0,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
GetProjectionOfPlaneWithKeepAway,0x00104B90,0x00260BA0,func,,fuzzy,0.95,candidate,fuzzy; sz_diff=0; src=extracted,,
GetCharGObjList,0x00104C08,0x001013E0,func,,fuzzy,0.73,candidate,fuzzy; sz_diff=16; src=extracted,,
InitKeyInput,0x00104D68,0x001315A8,func,,fuzzy,0.85,candidate,fuzzy; sz_diff=0; src=extracted,,
ExecKeyInput,0x00104E50,0x001034B8,func,,fuzzy,1.00,candidate,fuzzy; sz_diff=0; src=extracted,,
InitMatrixDrive,0x001050C0,,func,,unmatched,0.00,unmatched,no match; PAL size=480; src=extracted,,
MatrixDrive_PushMatrix,0x001050F0,0x0010184C,func,,fuzzy,0.69,candidate,fuzzy; sz_diff=92; src=extracted,,
MatrixDrive_RotMatrixX,0x00105118,0x0010184C,func,,fuzzy,0.77,candidate,fuzzy; sz_diff=52; src=extracted,,
MatrixDrive_RotMatrixY,0x00105190,0x0010184C,func,,fuzzy,0.70,candidate,fuzzy; sz_diff=68; src=extracted,,
MatrixDrive_RotMatrixZ,0x00105208,0x0013FD78,func,,fuzzy,0.78,candidate,fuzzy; sz_diff=4; src=extracted,,
